Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,is_late
3314,US-2017-133130,2017-09-27,2017-10-01,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,San Diego,California,92037.0,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,81.98,2,0.0,40.1702,True
3325,CA-2017-165309,2017-11-11,2017-11-15,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095.0,Central,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,896.99,5,0.8,-1480.0335,True
3326,CA-2017-165309,2017-11-11,2017-11-15,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095.0,Central,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",1.234,1,0.8,-1.9744,True
3327,CA-2017-165309,2017-11-11,2017-11-15,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095.0,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",67.56,3,0.2,6.756,True
3328,CA-2017-165309,2017-11-11,2017-11-15,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095.0,Central,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",21.72,5,0.2,7.8735,True
3329,CA-2017-165309,2017-11-11,2017-11-15,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095.0,Central,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,262.336,8,0.2,95.0968,True
3330,CA-2017-165309,2017-11-11,2017-11-15,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095.0,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.48,2,0.2,16.704,True
3331,CA-2017-165309,2017-11-11,2017-11-15,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095.0,Central,TEC-PH-10004959,Technology,Phones,Classic Ivory Antique Telephone ZL1810,241.176,3,0.2,15.0735,True
3352,US-2017-134733,2017-09-23,2017-09-28,Standard Class,BM-11650,Brian Moss,Corporate,United States,San Diego,California,92037.0,West,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",435.999,3,0.15,20.5176,True
3353,US-2017-134733,2017-09-23,2017-09-28,Standard Class,BM-11650,Brian Moss,Corporate,United States,San Diego,California,92037.0,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,83.984,2,0.2,31.494,True
3366,CA-2017-115161,2017-01-31,2017-02-02,First Class,LC-17050,Liz Carlisle,Consumer,United States,Mission Viejo,California,92691.0,West,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",290.666,2,0.15,3.4196,False
3367,CA-2017-165379,2017-07-09,2017-07-15,Standard Class,BM-11650,Brian Moss,Corporate,United States,Dallas,Texas,75217.0,Central,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",10.368,2,0.2,3.6288,True
3368,CA-2017-165379,2017-07-09,2017-07-15,Standard Class,BM-11650,Brian Moss,Corporate,United States,Dallas,Texas,75217.0,Central,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,14.352,3,0.2,4.485,True
3394,CA-2017-105340,2017-11-22,2017-11-25,First Class,EH-14185,Evan Henry,Consumer,United States,Pasadena,Texas,77506.0,Central,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,6.928,1,0.8,-11.0848,False
3450,CA-2017-168592,2017-09-08,2017-09-14,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,San Francisco,California,94110.0,West,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",56.65,5,0.0,24.3595,True
3451,CA-2017-168592,2017-09-08,2017-09-14,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,San Francisco,California,94110.0,West,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,14.97,1,0.0,4.1916,True
3452,CA-2017-168592,2017-09-08,2017-09-14,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,San Francisco,California,94110.0,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0.0,1.9698,True
3506,CA-2017-166863,2017-06-20,2017-06-24,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023.0,Central,TEC-PH-10000369,Technology,Phones,HTC One Mini,201.584,2,0.2,20.1584,True
3507,CA-2017-166863,2017-06-20,2017-06-24,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023.0,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,3.392,4,0.8,-5.088,True
3508,CA-2017-166863,2017-06-20,2017-06-24,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023.0,Central,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",193.0656,4,0.32,-19.8744,True
3509,CA-2017-166863,2017-06-20,2017-06-24,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023.0,Central,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,15.552,3,0.2,5.4432,True
3510,CA-2017-166863,2017-06-20,2017-06-24,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023.0,Central,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",11.648,2,0.2,4.0768,True
3511,CA-2017-166863,2017-06-20,2017-06-24,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023.0,Central,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,418.8,2,0.4,-97.72,True
3512,CA-2017-166863,2017-06-20,2017-06-24,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023.0,Central,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,509.488,7,0.2,-127.372,True
3533,CA-2017-110849,2017-04-18,2017-04-23,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90049.0,West,TEC-MA-10002859,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,287.968,4,0.2,97.1892,True
3534,CA-2017-110849,2017-04-18,2017-04-23,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90049.0,West,OFF-AR-10002375,Office Supplies,Art,Newell 351,13.12,4,0.0,3.8048,True
3535,CA-2017-110849,2017-04-18,2017-04-23,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90049.0,West,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",10.75,5,0.0,3.5475,True
3536,CA-2017-110849,2017-04-18,2017-04-23,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90049.0,West,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",11.62,2,0.0,3.6022,True
3555,CA-2017-120838,2017-03-23,2017-03-26,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Los Angeles,California,90036.0,West,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,330.4,2,0.0,85.904,False
3556,CA-2017-120838,2017-03-23,2017-03-26,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Los Angeles,California,90036.0,West,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,604.752,6,0.2,37.797,False
3592,CA-2017-154186,2017-12-13,2017-12-15,Second Class,RA-19285,Ralph Arnett,Consumer,United States,Houston,Texas,77070.0,Central,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,2.92,1,0.2,0.365,False
3643,CA-2017-156594,2017-12-20,2017-12-23,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008.0,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.984,2,0.2,152.495,False
3644,CA-2017-156594,2017-12-20,2017-12-23,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008.0,West,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,47.3,2,0.0,12.298,False
3645,CA-2017-156594,2017-12-20,2017-12-23,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008.0,West,OFF-AR-10004269,Office Supplies,Art,Newell 31,4.13,1,0.0,1.1564,False
3646,CA-2017-156594,2017-12-20,2017-12-23,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008.0,West,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",155.12,5,0.2,50.414,False
3647,CA-2017-146528,2017-07-25,2017-07-27,Second Class,VF-21715,Vicky Freymann,Home Office,United States,Los Angeles,California,90045.0,West,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,6.48,1,0.0,3.1752,False
3648,CA-2017-146528,2017-07-25,2017-07-27,Second Class,VF-21715,Vicky Freymann,Home Office,United States,Los Angeles,California,90045.0,West,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,15.52,4,0.0,4.5008,False
3708,CA-2017-120544,2017-11-23,2017-11-27,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Mesquite,Texas,75150.0,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,6.368,2,0.6,-2.5472,True
3709,CA-2017-120544,2017-11-23,2017-11-27,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Mesquite,Texas,75150.0,Central,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",34.176,3,0.8,-87.1488,True
3710,CA-2017-120544,2017-11-23,2017-11-27,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Mesquite,Texas,75150.0,Central,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,5.544,7,0.2,1.6632,True
3791,CA-2017-107139,2017-07-05,2017-07-11,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Los Angeles,California,90004.0,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,180.96,6,0.2,67.86,True
3795,US-2017-117163,2017-01-27,2017-02-02,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037.0,West,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,57.23,1,0.0,14.3075,True
3796,US-2017-117163,2017-01-27,2017-02-02,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037.0,West,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,333.0,3,0.2,-16.65,True
3797,US-2017-117163,2017-01-27,2017-02-02,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037.0,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,36.44,4,0.0,12.0252,True
3827,CA-2017-132801,2017-10-07,2017-10-12,Standard Class,JG-15805,John Grady,Corporate,United States,Dallas,Texas,75217.0,Central,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",107.44,10,0.2,10.744,True
3843,CA-2017-101931,2017-10-28,2017-10-31,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049.0,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,7.184,2,0.2,2.245,False
3844,CA-2017-101931,2017-10-28,2017-10-31,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049.0,West,OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,6.28,2,0.0,0.0628,False
3845,CA-2017-101931,2017-10-28,2017-10-31,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049.0,West,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,480.74,2,0.0,14.4222,False
3846,CA-2017-101931,2017-10-28,2017-10-31,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049.0,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,616.998,6,0.15,-36.294,False
3847,CA-2017-101931,2017-10-28,2017-10-31,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049.0,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,141.4,5,0.0,38.178,False
3866,CA-2017-124709,2017-07-27,2017-07-29,Second Class,GW-14605,Giulietta Weimer,Consumer,United States,San Francisco,California,94122.0,West,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238.0,2,0.0,38.08,False
3971,CA-2017-135090,2017-11-22,2017-11-26,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Los Angeles,California,90036.0,West,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,53.82,9,0.0,24.219,True
4038,CA-2017-110786,2017-12-29,2018-01-02,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110.0,West,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,24.9,5,0.0,8.217,True
4039,CA-2017-110786,2017-12-29,2018-01-02,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110.0,West,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,21.12,4,0.0,9.504,True
4040,CA-2017-110786,2017-12-29,2018-01-02,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110.0,West,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,767.952,6,0.2,287.982,True
4041,CA-2017-110786,2017-12-29,2018-01-02,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110.0,West,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,14.352,3,0.2,4.6644,True
4042,CA-2017-110786,2017-12-29,2018-01-02,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110.0,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,3,0.2,19.1976,True
4043,CA-2017-110786,2017-12-29,2018-01-02,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110.0,West,OFF-LA-10001474,Office Supplies,Labels,Avery 477,274.77,9,0.0,126.3942,True
4044,CA-2017-110786,2017-12-29,2018-01-02,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110.0,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56,6,0.0,23.9904,True
4168,CA-2017-157924,2017-10-11,2017-10-13,First Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104.0,West,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,31.92,4,0.0,8.2992,False
4169,CA-2017-157924,2017-10-11,2017-10-13,First Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104.0,West,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,433.568,2,0.2,-65.0352,False
4241,CA-2017-133704,2017-09-20,2017-09-26,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Los Angeles,California,90004.0,West,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,43.92,4,0.0,11.8584,True
4242,CA-2017-133704,2017-09-20,2017-09-26,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Los Angeles,California,90004.0,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20.232,3,0.2,6.5754,True
4245,CA-2017-138436,2017-03-26,2017-03-30,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Los Angeles,California,90036.0,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.3,3,0.0,8.619,True
4309,CA-2017-125829,2017-11-04,2017-11-11,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045.0,West,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,666.344,7,0.2,66.6344,True
4310,CA-2017-125829,2017-11-04,2017-11-11,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045.0,West,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",573.728,4,0.2,-64.5444,True
4311,CA-2017-125829,2017-11-04,2017-11-11,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045.0,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,21.936,3,0.2,8.226,True
4312,CA-2017-125829,2017-11-04,2017-11-11,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045.0,West,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,19.44,3,0.0,9.3312,True
4313,CA-2017-125829,2017-11-04,2017-11-11,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045.0,West,TEC-MA-10003246,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,447.968,4,0.2,139.99,True
4376,CA-2017-166954,2017-04-25,2017-04-30,Standard Class,BT-11305,Beth Thompson,Home Office,United States,San Gabriel,California,91776.0,West,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",303.25,5,0.0,63.6825,True
4377,CA-2017-166954,2017-04-25,2017-04-30,Standard Class,BT-11305,Beth Thompson,Home Office,United States,San Gabriel,California,91776.0,West,OFF-AP-10001391,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,270.72,3,0.0,78.5088,True
4378,CA-2017-166954,2017-04-25,2017-04-30,Standard Class,BT-11305,Beth Thompson,Home Office,United States,San Gabriel,California,91776.0,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,1487.04,5,0.2,148.704,True
4410,US-2017-154879,2017-05-06,2017-05-11,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,90004.0,West,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,5.78,2,0.0,2.7166,True
4411,US-2017-154879,2017-05-06,2017-05-11,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,90004.0,West,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,107.94,6,0.0,30.2232,True
4416,CA-2017-153983,2017-11-29,2017-12-06,Standard Class,AH-10210,Alan Hwang,Consumer,United States,San Francisco,California,94122.0,West,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92,2,0.2,71.99,True
4417,CA-2017-153983,2017-11-29,2017-12-06,Standard Class,AH-10210,Alan Hwang,Consumer,United States,San Francisco,California,94122.0,West,OFF-FA-10003495,Office Supplies,Fasteners,Staples,30.4,5,0.0,15.2,True
4499,CA-2017-103401,2017-11-21,2017-11-26,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,San Francisco,California,94110.0,West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,12.96,2,0.0,6.2208,True
4502,CA-2017-116757,2017-06-30,2017-07-04,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Houston,Texas,77095.0,Central,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,25.92,5,0.2,9.072,True
4503,CA-2017-116757,2017-06-30,2017-07-04,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Houston,Texas,77095.0,Central,OFF-FA-10002815,Office Supplies,Fasteners,Staples,21.312,6,0.2,7.1928,True
4504,US-2017-138247,2017-12-24,2017-12-29,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045.0,West,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,173.656,7,0.2,17.3656,True
4505,US-2017-138247,2017-12-24,2017-12-29,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045.0,West,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,361.96,2,0.0,101.3488,True
4506,US-2017-138247,2017-12-24,2017-12-29,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045.0,West,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,62.85,3,0.0,13.1985,True
4507,US-2017-138247,2017-12-24,2017-12-29,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045.0,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,818.376,3,0.2,51.1485,True
4508,US-2017-138247,2017-12-24,2017-12-29,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045.0,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,20.34,1,0.0,0.2034,True
4509,US-2017-138247,2017-12-24,2017-12-29,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045.0,West,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,1,0.0,5.5177,True
4533,CA-2017-140403,2017-10-10,2017-10-10,Same Day,TN-21040,Tanja Norvell,Home Office,United States,Manteca,California,95336.0,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,3,0.2,13.7646,False
4534,CA-2017-140403,2017-10-10,2017-10-10,Same Day,TN-21040,Tanja Norvell,Home Office,United States,Manteca,California,95336.0,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",15.28,2,0.0,7.4872,False
4552,US-2017-165862,2017-07-13,2017-07-17,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049.0,West,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,351.216,3,0.2,4.3902,True
4553,US-2017-106334,2017-12-27,2018-01-02,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,San Francisco,California,94122.0,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3,0.2,23.028,True
4554,US-2017-106334,2017-12-27,2018-01-02,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,12.84,3,0.0,5.778,True
4559,CA-2017-127383,2017-12-31,2018-01-05,Standard Class,CM-11815,Candace McMahon,Corporate,United States,El Paso,Texas,79907.0,Central,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,49.568,2,0.2,17.9684,True
4560,CA-2017-110219,2017-05-05,2017-05-08,First Class,EB-13870,Emily Burns,Consumer,United States,San Antonio,Texas,78207.0,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",127.869,3,0.3,-9.1335,False
4570,CA-2017-169460,2017-04-19,2017-04-21,Second Class,NF-18595,Nicole Fjeld,Home Office,United States,San Jose,California,95123.0,West,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",76.14,3,0.0,26.649,False
4713,CA-2017-108273,2017-12-16,2017-12-21,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Huntsville,Texas,77340.0,Central,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,36.288,7,0.2,12.7008,True
4714,CA-2017-108273,2017-12-16,2017-12-21,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Huntsville,Texas,77340.0,Central,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",56.568,2,0.6,-74.9526,True
4729,CA-2017-123323,2017-11-07,2017-11-12,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,San Francisco,California,94110.0,West,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,123.144,7,0.2,46.179,True
4764,CA-2017-112851,2017-09-17,2017-09-21,Standard Class,NR-18550,Nick Radford,Consumer,United States,Chula Vista,California,91911.0,West,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",182.94,3,0.0,85.9818,True
4781,CA-2017-159310,2017-11-07,2017-11-12,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070.0,Central,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",683.144,4,0.3,0.0,True
4782,CA-2017-159310,2017-11-07,2017-11-12,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070.0,Central,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",1.476,3,0.8,-2.214,True
4783,CA-2017-159310,2017-11-07,2017-11-12,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070.0,Central,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,40.712,7,0.2,3.5623,True
4845,US-2017-128685,2017-04-04,2017-04-05,First Class,MZ-17515,Mary Zewe,Corporate,United States,Los Angeles,California,90008.0,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,7.184,2,0.2,2.245,False
4854,CA-2017-113320,2017-12-12,2017-12-15,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,94601.0,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",12.54,3,0.0,4.5144,False
4855,CA-2017-113320,2017-12-12,2017-12-15,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,94601.0,West,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,8.94,3,0.0,0.6258,False
4856,CA-2017-113320,2017-12-12,2017-12-15,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,94601.0,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24,3,0.0,4.4352,False
4862,CA-2017-138940,2017-04-11,2017-04-16,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Austin,Texas,78745.0,Central,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,758.352,6,0.2,265.4232,True
4905,US-2017-161613,2017-12-01,2017-12-03,Second Class,MC-17605,Matt Connell,Corporate,United States,Houston,Texas,77070.0,Central,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,674.058,3,0.3,-19.2588,False
4938,CA-2017-157147,2017-01-13,2017-01-18,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94109.0,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,5,0.0,238.653,True
4939,CA-2017-157147,2017-01-13,2017-01-18,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94109.0,West,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",333.999,3,0.15,3.9294,True
