Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
5962,CA-2017-140732,2017-11-11,2017-11-13,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004.0,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,575.928,9,0.2,57.5928
5963,CA-2017-140732,2017-11-11,2017-11-13,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004.0,West,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",7.78,2,0.0,2.0228
5964,CA-2017-140732,2017-11-11,2017-11-13,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004.0,West,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,123.92,4,0.0,55.764
5965,CA-2020-119011,2020-08-20,2020-08-25,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,94109.0,West,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,17.22,3,0.0,5.166
5966,CA-2020-119011,2020-08-20,2020-08-25,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,94109.0,West,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0.0,63.4368
5967,CA-2020-119011,2020-08-20,2020-08-25,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,94109.0,West,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,107.88,3,0.2,10.788
5969,CA-2017-141726,2017-07-20,2017-07-22,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105.0,West,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,104.85,1,0.0,50.328
5970,CA-2017-141726,2017-07-20,2017-07-22,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105.0,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8.704,2,0.2,3.1552
5971,CA-2017-141726,2017-07-20,2017-07-22,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105.0,West,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,19.92,4,0.0,9.7608
5972,CA-2017-141726,2017-07-20,2017-07-22,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105.0,West,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,43.02,3,0.0,15.4872
5991,US-2020-163300,2020-09-15,2020-09-21,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049.0,West,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,2357.488,7,0.2,884.058
5992,US-2020-163300,2020-09-15,2020-09-21,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049.0,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,369.544,7,0.2,32.3351
5993,US-2020-163300,2020-09-15,2020-09-21,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049.0,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.752,3,0.2,-20.7846
6005,CA-2020-107244,2020-09-07,2020-09-11,Standard Class,AG-10390,Allen Goldenen,Consumer,United States,Los Angeles,California,90004.0,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,4,0.0,8.2992
6009,CA-2018-135580,2018-12-30,2019-01-03,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049.0,West,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,68.52,3,0.0,31.5192
6010,CA-2018-135580,2018-12-30,2019-01-03,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049.0,West,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,74.94,3,0.0,14.2386
6011,CA-2018-135580,2018-12-30,2019-01-03,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049.0,West,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2548.56,6,0.2,286.713
6012,CA-2018-135580,2018-12-30,2019-01-03,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049.0,West,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44,3,0.0,122.148
6013,CA-2018-135580,2018-12-30,2019-01-03,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049.0,West,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,287.88,3,0.2,35.985
6014,CA-2019-159016,2019-03-10,2019-03-11,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,90008.0,West,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,14.9,5,0.0,7.152
6015,CA-2019-159016,2019-03-10,2019-03-11,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,90008.0,West,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,4158.912,8,0.2,363.9048
6016,CA-2017-102652,2017-04-06,2017-04-12,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049.0,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0.0,15.6332
6017,CA-2017-102652,2017-04-06,2017-04-12,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049.0,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7,0.0,12.9129
6018,CA-2017-102652,2017-04-06,2017-04-12,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049.0,West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,19.44,3,0.0,9.3312
6019,CA-2017-102652,2017-04-06,2017-04-12,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049.0,West,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,55.48,1,0.0,26.6304
6030,US-2019-112970,2019-11-14,2019-11-15,First Class,TB-21250,Tim Brockman,Consumer,United States,Los Angeles,California,90049.0,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,9.84,3,0.0,2.8536
6034,CA-2018-130253,2018-12-14,2018-12-18,Standard Class,PP-18955,Paul Prost,Home Office,United States,Los Angeles,California,90036.0,West,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",15.24,3,0.0,5.1816
6041,CA-2020-122364,2020-09-24,2020-09-29,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90008.0,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,3,0.2,75.18
6042,CA-2020-122364,2020-09-24,2020-09-29,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90008.0,West,TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),506.28,3,0.2,177.198
6063,CA-2018-111780,2018-12-25,2018-12-30,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037.0,West,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,1199.96,5,0.2,224.9925
6064,CA-2018-111780,2018-12-25,2018-12-30,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037.0,West,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",12.6,3,0.0,6.174
6065,CA-2018-111780,2018-12-25,2018-12-30,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037.0,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),17.94,3,0.0,8.073
6068,CA-2020-166695,2020-05-20,2020-05-24,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712.0,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",518.272,8,0.2,-97.176
6069,CA-2020-166695,2020-05-20,2020-05-24,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712.0,West,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,6.98,1,0.0,3.3504
6070,CA-2020-166695,2020-05-20,2020-05-24,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712.0,West,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,343.2,1,0.2,38.61
6075,CA-2020-121398,2020-12-25,2020-12-29,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,90008.0,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.552,3,0.2,51.8238
6076,CA-2020-121398,2020-12-25,2020-12-29,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,90008.0,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",270.62,2,0.0,2.7062
6088,CA-2018-114048,2018-12-14,2018-12-18,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Costa Mesa,California,92627.0,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,29.22,3,0.0,12.8568
6116,CA-2019-133802,2019-03-14,2019-03-20,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Redwood City,California,94061.0,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904,6,0.2,14.1426
6125,CA-2020-145772,2020-06-03,2020-06-07,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Los Angeles,California,90036.0,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,0.0,8.5025
6126,CA-2020-145772,2020-06-03,2020-06-07,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Los Angeles,California,90036.0,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,11.96,2,0.0,5.382
6127,CA-2020-145772,2020-06-03,2020-06-07,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Los Angeles,California,90036.0,West,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,3.912,1,0.2,1.2714
6129,US-2017-158400,2017-10-25,2017-10-28,First Class,AH-10030,Aaron Hawkins,Corporate,United States,San Francisco,California,94109.0,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,49.408,4,0.2,18.528
6134,CA-2019-148096,2019-08-16,2019-08-19,First Class,AO-10810,Anthony O'Donnell,Corporate,United States,Los Angeles,California,90045.0,West,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",161.28,2,0.2,12.096
6135,CA-2019-146766,2019-11-04,2019-11-04,Same Day,TT-21220,Thomas Thornton,Consumer,United States,Chula Vista,California,91911.0,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,192.8,4,0.0,55.912
6139,CA-2017-131247,2017-03-30,2017-04-04,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,San Francisco,California,94110.0,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2,0.15,-12.098
6140,US-2018-113593,2018-04-18,2018-04-20,First Class,NC-18415,Nathan Cano,Consumer,United States,Santa Maria,California,93454.0,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,115.44,3,0.0,30.0144
6146,CA-2017-133543,2017-12-22,2017-12-26,Standard Class,KM-16660,Khloe Miller,Consumer,United States,San Jose,California,95123.0,West,OFF-AR-10003394,Office Supplies,Art,Newell 332,11.76,4,0.0,3.1752
6147,CA-2020-105130,2020-11-21,2020-11-25,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,San Francisco,California,94122.0,West,OFF-AR-10003394,Office Supplies,Art,Newell 332,11.76,4,0.0,3.1752
6148,CA-2020-105130,2020-11-21,2020-11-25,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,San Francisco,California,94122.0,West,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,40.736,2,0.2,14.7668
6149,CA-2019-161928,2019-06-27,2019-06-29,Second Class,AC-10660,Anna Chung,Consumer,United States,San Francisco,California,94109.0,West,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,201.584,2,0.2,12.599
6150,CA-2020-101322,2020-12-28,2020-12-31,First Class,JG-15310,Jason Gross,Corporate,United States,Long Beach,California,90805.0,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,340.704,6,0.2,-34.0704
6152,CA-2017-111871,2017-03-18,2017-03-21,Second Class,EK-13795,Eileen Kiefer,Home Office,United States,San Francisco,California,94110.0,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1198.33,10,0.15,70.49
6153,CA-2020-139437,2020-07-03,2020-07-08,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,90004.0,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,4,0.0,0.8792
6160,CA-2019-161025,2019-12-03,2019-12-09,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Los Angeles,California,90049.0,West,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,4,0.0,108.1752
6169,CA-2018-132815,2018-09-19,2018-09-22,Second Class,RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,90008.0,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,22.96,2,0.0,11.2504
6203,CA-2019-118332,2019-12-16,2019-12-23,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Apple Valley,California,92307.0,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,563.92,5,0.2,7.049
6215,CA-2017-128538,2017-10-11,2017-10-15,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Redondo Beach,California,90278.0,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",7.64,1,0.0,3.7436
6222,US-2020-157224,2020-09-14,2020-09-18,Second Class,JB-16000,Joy Bell-,Consumer,United States,Los Angeles,California,90045.0,West,OFF-LA-10000121,Office Supplies,Labels,Avery 48,56.7,9,0.0,26.082
6239,CA-2018-134075,2018-12-12,2018-12-16,Standard Class,HA-14905,Helen Abelman,Consumer,United States,San Jose,California,95123.0,West,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,166.5,3,0.0,21.645
6240,CA-2018-134075,2018-12-12,2018-12-16,Standard Class,HA-14905,Helen Abelman,Consumer,United States,San Jose,California,95123.0,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,360.38,2,0.0,93.6988
6241,US-2019-131912,2019-10-29,2019-11-01,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90008.0,West,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",11.744,1,0.2,3.8168
6270,CA-2020-102379,2020-12-02,2020-12-06,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601.0,West,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,39.992,1,0.2,-7.9984
6271,CA-2020-102379,2020-12-02,2020-12-06,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601.0,West,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1159.056,9,0.2,43.4646
6272,CA-2020-102379,2020-12-02,2020-12-06,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601.0,West,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,179.9,5,0.0,44.975
6284,CA-2019-100944,2019-09-24,2019-09-28,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Los Angeles,California,90049.0,West,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",304.9,5,0.0,143.303
6285,CA-2019-100944,2019-09-24,2019-09-28,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Los Angeles,California,90049.0,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,563.24,5,0.2,56.324
6288,CA-2017-100090,2017-07-08,2017-07-12,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Francisco,California,94122.0,West,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,502.488,3,0.2,-87.9354
6289,CA-2017-100090,2017-07-08,2017-07-12,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Francisco,California,94122.0,West,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",196.704,6,0.2,68.8464
6290,US-2018-139675,2018-03-13,2018-03-18,Second Class,NF-18595,Nicole Fjeld,Home Office,United States,Chico,California,95928.0,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.136,4,0.2,102.9528
6291,US-2018-139675,2018-03-13,2018-03-18,Second Class,NF-18595,Nicole Fjeld,Home Office,United States,Chico,California,95928.0,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8,0.0,91.7728
6293,CA-2018-151253,2018-04-22,2018-04-26,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Los Angeles,California,90008.0,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.776,3,0.2,7.7679
6294,CA-2018-151253,2018-04-22,2018-04-26,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Los Angeles,California,90008.0,West,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,64.14,3,0.0,16.6764
6299,CA-2017-169852,2017-10-21,2017-10-26,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,San Diego,California,92024.0,West,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,36.36,3,0.2,12.2715
6300,CA-2020-107314,2020-11-30,2020-12-03,First Class,MZ-17335,Maria Zettner,Home Office,United States,San Francisco,California,94109.0,West,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,25.83,3,0.0,9.5571
6312,CA-2017-112837,2017-09-11,2017-09-16,Standard Class,LW-17125,Liz Willingham,Consumer,United States,Oxnard,California,93030.0,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3,0.0,21.7515
6319,CA-2020-161459,2020-11-25,2020-11-29,Second Class,EB-13750,Edward Becker,Corporate,United States,Laguna Niguel,California,92677.0,West,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,39.96,5,0.2,3.4965
6320,CA-2020-161459,2020-11-25,2020-11-29,Second Class,EB-13750,Edward Becker,Corporate,United States,Laguna Niguel,California,92677.0,West,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",34.08,6,0.0,15.336
6325,CA-2018-110289,2018-10-29,2018-11-02,Standard Class,NB-18655,Nona Balk,Corporate,United States,San Francisco,California,94109.0,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,33.4,5,0.0,16.032
6326,CA-2018-110289,2018-10-29,2018-11-02,Standard Class,NB-18655,Nona Balk,Corporate,United States,San Francisco,California,94109.0,West,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",210.84,4,0.0,103.3116
6337,CA-2019-165995,2019-08-30,2019-09-06,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California,90008.0,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",47.04,4,0.0,15.9936
6338,CA-2019-165995,2019-08-30,2019-09-06,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California,90008.0,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,339.96,5,0.2,42.495
6348,CA-2018-104486,2018-05-01,2018-05-06,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,94109.0,West,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176,1,0.2,4.4138
6349,CA-2018-104486,2018-05-01,2018-05-06,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,94109.0,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,37.32,3,0.0,10.4496
6350,CA-2018-104486,2018-05-01,2018-05-06,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,94109.0,West,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",35.06,2,0.0,10.518
6361,CA-2018-115693,2018-12-10,2018-12-15,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Los Angeles,California,90032.0,West,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2,0.0,15.764
6369,US-2020-147998,2020-05-19,2020-05-24,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,San Jose,California,95123.0,West,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,133.12,5,0.2,49.92
6378,US-2019-116442,2019-12-15,2019-12-22,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Los Angeles,California,90004.0,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,0.0,4.2804
6424,CA-2018-149650,2018-10-24,2018-10-27,First Class,RD-19660,Robert Dilbeck,Home Office,United States,Oakland,California,94601.0,West,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,454.272,8,0.2,-73.8192
6455,CA-2020-161102,2020-07-31,2020-08-03,First Class,EC-14050,Erin Creighton,Consumer,United States,San Francisco,California,94110.0,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,56.56,2,0.0,15.2712
6456,CA-2020-161102,2020-07-31,2020-08-03,First Class,EC-14050,Erin Creighton,Consumer,United States,San Francisco,California,94110.0,West,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",36.96,7,0.0,11.4576
6467,CA-2020-153080,2020-05-22,2020-05-25,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Los Angeles,California,90008.0,West,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",68.46,7,0.0,25.3302
6512,CA-2020-167640,2020-03-06,2020-03-10,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109.0,West,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,23.88,6,0.0,8.1192
6513,CA-2020-167640,2020-03-06,2020-03-10,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109.0,West,OFF-LA-10004559,Office Supplies,Labels,Avery 49,11.52,4,0.0,5.6448
6514,CA-2020-167640,2020-03-06,2020-03-10,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109.0,West,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,286.93,7,0.0,140.5957
6515,CA-2020-167640,2020-03-06,2020-03-10,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109.0,West,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,206.384,2,0.2,23.2182
6516,US-2020-116652,2020-09-15,2020-09-19,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122.0,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",218.352,3,0.2,0.0
6517,US-2020-116652,2020-09-15,2020-09-19,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122.0,West,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",529.9,5,0.0,105.98
6518,US-2020-116652,2020-09-15,2020-09-19,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122.0,West,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,99.3,10,0.0,41.706
6519,US-2020-116652,2020-09-15,2020-09-19,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122.0,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,108.96,2,0.0,30.5088
6520,US-2020-116652,2020-09-15,2020-09-19,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122.0,West,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,2.688,1,0.2,0.84
6552,CA-2020-161578,2020-12-16,2020-12-21,Second Class,RB-19465,Rick Bensley,Home Office,United States,Los Angeles,California,90036.0,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.36,2,0.0,6.4128
6553,CA-2020-161578,2020-12-16,2020-12-21,Second Class,RB-19465,Rick Bensley,Home Office,United States,Los Angeles,California,90036.0,West,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",158.9,5,0.0,7.945
6560,CA-2019-160941,2019-07-21,2019-07-26,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Roseville,California,95661.0,West,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,419.9,5,0.0,197.353
6561,CA-2019-160941,2019-07-21,2019-07-26,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Roseville,California,95661.0,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,3.15,1,0.0,1.512
6576,CA-2020-123085,2020-03-03,2020-03-08,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Los Angeles,California,90008.0,West,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,1049.44,8,0.0,440.7648
6577,CA-2020-123085,2020-03-03,2020-03-08,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Los Angeles,California,90008.0,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,170.352,3,0.2,-17.0352
6592,CA-2018-103716,2018-04-30,2018-05-06,Standard Class,KB-16585,Ken Black,Corporate,United States,San Francisco,California,94110.0,West,OFF-AR-10000658,Office Supplies,Art,Newell 324,34.65,3,0.0,9.702
6593,CA-2018-103716,2018-04-30,2018-05-06,Standard Class,KB-16585,Ken Black,Corporate,United States,San Francisco,California,94110.0,West,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,19.8,5,0.2,1.7325
